,SalesID,Predcition_of_salePrerice
6707,6310310,7856.122108385895
6708,6310311,7602.839038885091
6709,6310314,7923.137630644209
6710,6310328,7864.9780263166485
6711,6310331,7916.789659992784
6712,6310337,7771.055848767244
6713,6310351,8155.350156454742
6714,6310360,9446.533362481601
6715,6310386,7868.912381607042
6716,6310389,8243.008419206995
6717,6310405,7523.786359473859
6718,6310413,8221.886354078028
6719,6310416,7380.928858368585
6720,6310429,7223.243322558289
6721,6310431,7794.974770327712
6722,6310433,7809.691310527707
6723,6310436,8221.827586283498
6724,6310438,8233.514813451297
6725,6310446,8385.132843973835
6726,6310449,8301.742769523004
6727,6310452,9868.999110672825
6728,6310455,8277.587672076188
6729,6310458,7886.825767219537
6730,6310460,8373.574877366142
6731,6310465,8609.03070989118
6732,6310471,7823.3160176624715
6733,6310472,7819.953035898701
6734,6310484,9913.99995536262
6735,6310490,9596.71034320212
6736,6310491,9872.816690710604
6737,6310494,10291.235245061096
6738,6310506,9696.013386376051
6739,6310511,8957.896683158087
6740,6310526,7568.286668778904
6741,6310530,7399.518003598353
6742,6310532,7469.849060881713
6743,6310540,20222.451356334157
6744,6310543,17158.655587673627
6745,6310567,15100.572597541348
6746,6310578,8365.655626532538
6747,6310580,7486.660720015063
6748,6310588,8201.7575148242
6749,6310592,8340.698573980042
6750,6310593,8594.618490916337
6751,6310594,9546.47795772554
6752,6310600,9264.787733460695
6753,6310602,8002.14371819542
6754,6310608,9705.554580890228
6755,6310616,10896.499456438069
6756,6310619,10938.45827969602
6757,6310620,10963.24351026436
6758,6310622,10919.70827969602
6759,6310628,10904.392846773679
6760,6310629,10623.49632137224
6761,6310632,11911.541987758654
6762,6310633,12438.111577450809
6763,6310634,9103.695119768348
6764,6310635,11400.017149304138
6765,6310636,12676.644381913782
6766,6310642,10255.00586563167
6767,6310644,10888.138626231554
6768,6310647,7524.114565459609
6769,6310648,8014.77291933213
6770,6310651,8415.069335608978
6771,6310652,8580.215901605703
6772,6310656,8224.955077349767
6773,6310662,7891.259212450776
6774,6310671,8405.640405008004
6775,6310682,9307.260296822848
6776,6310689,9088.238498359871
6777,6310690,8546.742835563558
6778,6310691,8448.877551724592
6779,6310692,8652.446289273592
6780,6310696,11049.321113864777
6781,6310697,7539.0981317014575
6782,6310706,10724.199802692689
6783,6310709,11015.614065513206
6784,6310712,11293.156568088485
6785,6310715,11697.685765431363
6786,6310720,10380.654210707646
6787,6310730,10646.58368425912
6788,6310735,11672.016436555474
6789,6310737,11295.373299635632
6790,6310756,18422.867228719646
6791,6310758,17828.397086369518
6792,6310785,10362.800939809424
6793,6310787,8848.360547895087
6794,6310788,8156.17314507925
6795,6310789,9408.286244698931
6796,6310791,8147.805230475364
6797,6310794,9777.518452136099
6798,6310797,10927.632837898462
6799,6310805,9197.115813930008
6800,6310806,10428.34756558586
6801,6310810,9158.455662339467
6802,6310811,9565.844344993242
6803,6310813,9716.464225113123
6804,6310814,9392.732204886619
6805,6310815,9512.24124610662
6806,6310817,10163.900234263285
6807,6310821,8268.138257581126
6808,6310823,8925.499394396455
6809,6310825,10437.135169960973
6810,6310827,9643.932306379336
6811,6310831,10347.14135868241
6812,6310834,9549.669224797177
6813,6310835,10415.868922076188
6814,6310840,10862.89950404582
6815,6310841,12107.243501252791
6816,6310845,10512.174837684059
6817,6310849,9950.318600952067
6818,6310880,16373.675048453006
6819,6310891,7886.825767219537
6820,6310892,8667.589038310545
6821,6310893,8422.807275847861
6822,6310895,8578.672177150147
6823,6310897,8336.390086283498
6824,6310898,8446.6675331873
6825,6310901,9191.192761674814
6826,6310902,7798.9321400134095
6827,6310904,9134.965600291307
6828,6310907,9710.766300917221
6829,6310908,9313.054717132069
6830,6310911,11209.130490489044
6831,6310927,10876.40470826745
6832,6310928,10819.003115242715
6833,6310933,11043.16341560738
6834,6310936,11068.957550201889
6835,6310940,12064.076170241064
6836,6310946,8871.351472064354
6837,6310948,11939.774177452806
6838,6310949,12125.565608616642
6839,6310953,12121.705069484722
6840,6310959,11381.150369411833
6841,6310962,8379.445598882354
6842,6310964,8429.555111345697
6843,6310965,11537.90002847922
6844,6310969,8432.069350417598
6845,6310970,8626.79195345096
6846,6310976,8627.259444497495
6847,6310979,8967.604255205793
6848,6310980,8180.653064501101
6849,6310981,9002.851373584492
6850,6310983,10844.263578537473
6851,6310986,13454.347604067789
6852,6310988,13560.201716841813
6853,6310991,13586.704766058678
6854,6311001,13643.351616692564
6855,6311005,13992.101850699182
6856,6311019,8707.662534575848
6857,6311028,12116.162905250607
6858,6311047,10413.540281501051
6859,6311050,11530.863536759192
6860,6311055,11753.060732709095
6861,6311056,11809.753540514039
6862,6311057,28848.82240696488
6863,6311065,11654.12864207978
6864,6311073,11370.581538732707
6865,6311078,11844.411028998633
6866,6311079,11727.951643473167
6867,6311083,10884.116578319026
6868,6311088,13370.562757605958
6869,6311100,12976.071755885368
6870,6311102,14168.873247731803
6871,6311106,11309.170178790293
6872,6311115,11331.357590836453
6873,6311122,11242.01954507803
6874,6311123,11242.01954507803
6875,6311143,26826.797032479262
6876,6311191,30024.90467089212
6877,6311195,9413.877870189452
6878,6311198,11707.303530308272
6879,6311201,11745.14013827912
6880,6311230,11215.125605297482
6881,6311231,11029.018118339996
6882,6311232,10942.971047537992
6883,6311244,13805.342221009987
6884,6311253,13685.896913028493
6885,6311260,10606.426215704658
6886,6311267,14714.704074759778
6887,6311270,14924.5577453947
6888,6311273,15162.64995592325
6889,6311275,10930.504570098801
6890,6311278,9199.640653286988
6891,6311279,8948.808407509885
6892,6311281,10254.422578469646
6893,6311284,9294.901304523004
6894,6311288,8790.095302537993
6895,6311289,8881.600295972732
6896,6311292,9090.50239571123
6897,6311293,8881.600295972732
6898,6311295,9170.971248324046
6899,6311304,9030.59714471223
6900,6311307,10014.259330967234
6901,6311308,9427.126993411
6902,6311310,9226.968783565291
6903,6311314,9255.2673946764
6904,6311317,9789.267295489384
6905,6311318,9865.509891762651
6906,6311325,9476.147868369377
6907,6311326,9280.42843155619
6908,6311329,9300.814768666793
6909,6311331,9301.23143533346
6910,6311332,9301.23143533346
6911,6311333,9301.23143533346
6912,6311334,9301.23143533346
6913,6311335,9301.23143533346
6914,6311337,9301.23143533346
6915,6311338,9476.147868369377
6916,6311339,9188.920829272854
6917,6311343,9628.008221047745
6918,6311345,9706.231976459
6919,6311349,9759.120234034757
6920,6311355,9476.147868369377
6921,6311364,12293.952903270594
6922,6311375,12116.942557877494
6923,6311376,12115.226166200287
6924,6311402,11925.908552087103
6925,6311403,12643.277162256607
6926,6311408,12662.861860829016
6927,6311413,11967.205584840212
6928,6311416,10845.5003610632
6929,6311423,12625.473148316367
6930,6311436,11781.348711951217
6931,6311444,12523.943227976557
6932,6311449,9632.505279077646
6933,6311451,11656.58395913867
6934,6311453,11972.187294399899
6935,6311458,12541.700668452748
6936,6311464,11459.070345091039
6937,6311465,12595.751496193978
6938,6311470,11843.541630144135
6939,6311474,11365.180266018064
6940,6311476,12335.803714099913
6941,6311477,12188.760565083463
6942,6311486,11207.187336390072
6943,6311488,12146.048279583443
6944,6311489,11058.507682753376
6945,6311490,11621.342055617355
6946,6311492,13031.447131140387
6947,6311493,13058.894964104522
6948,6311496,11292.275483375955
6949,6311498,10960.412254112956
6950,6311505,11264.875463117574
6951,6311506,11331.844570291792
6952,6311511,11341.559899295433
6953,6311524,11449.263272311304
6954,6311525,11449.263272311304
6955,6311527,11470.639924490399
6956,6311528,11679.689103659497
6957,6311529,11420.608600594134
6958,6311532,11210.09812260678
6959,6311538,11103.73415253636
6960,6311540,11127.686388367936
6961,6311541,11994.608110780373
6962,6311542,11127.686388367936
6963,6311550,11791.192604309721
6964,6311552,11142.964166145714
6965,6311553,11378.082170926453
6966,6311555,11202.173080017361
6967,6311559,12055.38349001715
6968,6311560,11097.779158996747
6969,6311564,39648.17139834802
6970,6311581,9278.861070039136
6971,6311588,9184.92351964019
6972,6311589,9219.93168957483
6973,6311621,9376.767591622129
6974,6311623,11418.766986863011
6975,6311627,9754.28233210073
6976,6311636,10914.143214096923
6977,6311637,11147.191772994163
6978,6311638,11147.191772994163
6979,6311639,11059.608973848864
6980,6311640,11147.191772994163
6981,6311646,11118.222282925408
6982,6311653,11059.608973848864
6983,6311654,11059.192307182198
6984,6311655,11059.192307182198
6985,6311656,11147.191772994163
6986,6311657,11147.191772994163
6987,6311661,11161.848022994163
6988,6311672,11059.608973848864
6989,6311681,11233.782368055492
6990,6311684,11346.142994874175
6991,6311685,11253.877638412614
6992,6311687,10060.273568477658
6993,6311695,11327.531829734276
6994,6311706,13104.804087157738
6995,6311708,12520.50918131931
6996,6311709,12207.023900163846
6997,6311713,11461.29834082896
6998,6311732,11602.801385642764
6999,6311775,11392.009192649139
7000,6311790,11915.548384258185
7001,6311798,27964.96198470647
7002,6311799,27410.965194495475
7003,6311800,28188.48648104347
7004,6311804,29771.682550325066
7005,6311805,30559.402007389064
7006,6311806,28645.33217184862
7007,6311807,30763.054151075532
7008,6311808,29582.244126906386
7009,6311809,12402.765508111224
7010,6311811,11540.540278166536
7011,6311814,11677.093568438144
7012,6311820,11709.371735586183
7013,6311832,11577.547437485762
7014,6311833,11838.696739116149
7015,6311834,11931.789441906993
7016,6311835,12414.654683847071
7017,6311839,12143.381713467674
7018,6311841,13203.862496756023
7019,6311858,10165.827559861664
7020,6311904,9840.560955830162
7021,6311905,10139.942397981922
7022,6311908,10076.075593867778
7023,6311910,10445.54329759293
7024,6311919,10047.657053746694
7025,6311920,10188.658555088703
7026,6311922,9166.89034586737
7027,6311923,10075.077284439418
7028,6311924,9410.765958612468
7029,6311926,10031.54596474754
7030,6311928,9170.486654583165
7031,6311929,9762.250256113213
7032,6311930,9762.250256113213
7033,6311938,9841.204336207094
7034,6311939,9841.204336207094
7035,6311944,9875.560955830162
7036,6311945,9840.560955830162
7037,6311946,10953.101628763392
7038,6311947,10816.758415840264
7039,6311949,11077.519594510448
7040,6311951,14584.328045320692
7041,6311955,14735.630935037183
7042,6311956,14651.527985902987
7043,6311960,14586.654526029524
7044,6311961,11567.97769795564
7045,6311962,14586.654526029524
7046,6311963,14425.13209013209
7047,6311969,14840.10964192756
7048,6311970,14586.654526029524
7049,6311973,14621.341821475091
7050,6311974,14878.344936045207
7051,6311976,14586.654526029524
7052,6311977,14657.711090723858
7053,6311981,16536.60358346364
7054,6311982,12044.281230234546
7055,6311990,16492.93923152198
7056,6311992,16266.085075109359
7057,6311994,15196.331285619692
7058,6311995,15196.331285619692
7059,6311998,15668.918172954069
7060,6312008,12828.20492808201
7061,6312015,12402.765508111224
7062,6312021,12583.651384961904
7063,6312022,12562.552158197526
7064,6312023,12583.651384961904
7065,6312026,12583.651384961904
7066,6312027,12441.5704505347
7067,6312029,12184.51432099173
7068,6312032,13424.516190284714
7069,6312033,13283.36570188423
7070,6312044,12340.876538753331
7071,6312050,13580.011286165362
7072,6312052,15303.52802296528
7073,6312056,15088.682516132929
7074,6312063,12614.733923328284
7075,6312067,12881.605834467287
7076,6312068,13009.704251879124
7077,6312076,14125.082989765651
7078,6312083,10093.13637807518
7079,6312090,10092.82387807518
7080,6312091,10093.13637807518
7081,6312093,13216.270536085114
7082,6312094,13253.044115575798
7083,6312095,13599.027089548792
7084,6312104,12234.507991730174
7085,6312113,12469.487801394198
7086,6312117,12360.743732962626
7087,6312120,12483.670069236003
7088,6312133,12667.667091037303
7089,6312135,12286.768848198271
7090,6312139,12600.992494617642
7091,6312155,12489.386762995462
7092,6312159,12413.097152569337
7093,6312164,12610.375424370635
7094,6312165,12610.375424370635
7095,6312166,12667.667091037303
7096,6312175,12342.43904459544
7097,6312177,12533.286758178238
7098,6312179,13292.738799117233
7099,6312180,13596.016050319184
7100,6312191,13175.65230144345
7101,6312194,13723.265328691463
7102,6312195,12406.567208098606
7103,6312198,13175.65230144345
7104,6312200,12879.713629315844
7105,6312203,13404.179421199398
7106,6312205,13584.431443482672
7107,6312206,13584.431443482672
7108,6312215,13584.431443482672
7109,6312216,13175.65230144345
7110,6312222,13584.431443482672
7111,6312223,13055.711825252973
7112,6312225,13310.482261794907
7113,6312229,13190.541785604431
7114,6312231,13292.738799117233
7115,6312232,13175.65230144345
7116,6312233,13055.711825252973
7117,6312234,13750.694206045033
7118,6312250,12211.888903098219
7119,6312251,12682.969227196634
7120,6312253,12500.539265893318
7121,6312255,12244.977194923353
7122,6312258,12397.941303194624
7123,6312264,12515.543499168645
7124,6312277,12435.488595072911
7125,6312282,13500.478556135238
7126,6312289,15055.040393629712
7127,6312294,14100.637655268667
7128,6312295,14203.378351572494
7129,6312308,13558.733522153803
7130,6312310,13787.817389675169
7131,6312311,13349.127769080122
7132,6312315,13637.278098739498
7133,6312320,12954.32457738877
7134,6312328,14019.838030208097
7135,6312332,13543.593865526676
7136,6312335,14019.838030208097
7137,6312337,13489.337097532241
7138,6312358,11657.94996726377
7139,6312359,11964.971813881206
7140,6312365,11585.361884302049
7141,6312368,11585.361884302049
7142,6312377,12328.58355216013
7143,6312385,13237.634834018105
7144,6312416,14444.474192348589
7145,6312420,14337.64225137822
7146,6312421,13367.537058336404
7147,6312464,23203.51741359883
7148,6312470,26386.672443150677
7149,6312477,26115.72032541547
7150,6312482,23787.040497116835
7151,6312491,26574.881308384596
7152,6312498,25336.29389835311
7153,6312511,26160.15432977111
7154,6312516,26472.587256321676
7155,6312517,24895.736471131215
7156,6312522,26652.575254971638
7157,6312714,19871.296226606915
7158,6312721,24439.161507809644
7159,6312722,24439.161507809644
7160,6312763,33328.68754418527
7161,6312769,11559.43620952169
7162,6312779,11529.495727467622
7163,6312780,10555.987011338551
7164,6312787,10370.502944552867
7165,6312789,12849.861825896583
7166,6312790,11207.684962096724
7167,6312791,11557.095044457175
7168,6312800,13996.110501710797
7169,6312801,14358.777726764825
7170,6312843,15054.802867808108
7171,6312863,13813.069525900617
7172,6312864,15164.069921703645
7173,6312871,13900.55077498994
7174,6312873,14734.085863676222
7175,6312954,26160.15432977111
7176,6312998,26638.633398163587
7177,6313001,28328.073830683203
7178,6313008,7947.305056414817
7179,6313009,11992.034577114493
7180,6313020,11073.158412216122
7181,6313021,9201.935630626467
7182,6313031,8009.612980855144
7183,6313033,9051.182536847396
7184,6313042,20200.52819914004
7185,6313045,17563.50386973922
7186,6313066,27856.67634050134
7187,6313068,25058.227693910238
7188,6313079,29800.994642075333
7189,6313085,24693.719449769993
7190,6313238,13669.498237859463
7191,6314781,10175.453402720432
7192,6314786,16736.400508212817
7193,6314791,21141.387701780503
7194,6314796,22886.292448903256
7195,6314797,16127.843146509269
7196,6314798,24774.423622043592
7197,6314803,22196.707772791364
7198,6314804,24690.47211979197
7199,6314809,25077.214939826685
7200,6314817,24774.423622043592
7201,6314820,23609.767023160017
7202,6314821,24431.51887314039
7203,6314823,20472.428889045736
7204,6314829,21269.782684539903
7205,6314837,25223.831619393248
7206,6314846,25235.474627499025
7207,6314854,17763.8793387625
7208,6314861,27449.874705564045
7209,6314876,18458.76337973107
7210,6314877,29036.07618500565
7211,6314878,28532.235447569714
7212,6314879,31231.141707461433
7213,6314880,19854.40039906829
7214,6314886,15789.253391633272
7215,6314889,20940.72231254942
7216,6314893,27413.08055135928
7217,6314907,31918.00962871644
7218,6314930,8988.970009517272
7219,6314936,8695.480913998425
7220,6314937,9222.300836166114
7221,6314941,25827.907059311372
7222,6314943,27158.63563079507
7223,6314948,15467.542208657711
7224,6314954,10718.164748338608
7225,6314957,9710.497553562276
7226,6314958,8628.611765073163
7227,6314959,8724.488639118235
7228,6314960,9365.456725684231
7229,6314962,9700.560973811003
7230,6314963,9947.189227949337
7231,6314964,9165.5667779664
7232,6314971,8674.38136495857
7233,6314973,9199.230534330894
7234,6314981,9388.170462570188
7235,6314986,9907.97764318585
7236,6314992,12068.834356856736
7237,6314994,9859.765415258547
7238,6315000,11726.025110426266
7239,6315003,11781.078307651384
7240,6315010,12523.470335984592
7241,6315013,10754.389585850598
7242,6315014,36732.09035683421
7243,6315018,9614.301449018603
7244,6315019,9614.301449018603
7245,6315054,31801.87591686873
7246,6315056,31646.64774226555
7247,6315067,8715.308716867929
7248,6315096,10138.944519516646
7249,6315099,8449.357900065621
7250,6315115,30492.250650031976
7251,6315116,37789.95068380043
7252,6315117,30492.250650031976
7253,6315141,45598.15478044151
7254,6315153,8595.696036618396
7255,6315155,8621.147312772799
7256,6315156,9531.439010035374
7257,6315168,9660.271783834312
7258,6315169,9386.000534445777
7259,6315170,8438.938589285242
7260,6315174,8894.821070527341
7261,6315177,8316.348080894424
7262,6315179,58348.67936691685
7263,6315195,22404.959204738618
7264,6315240,9814.333026960785
7265,6315246,11044.64107831808
7266,6315248,11709.358443759598
7267,6315250,11065.667921272168
7268,6315252,9122.844618439483
7269,6315258,9301.878709348573
7270,6315263,9350.561612946729
7271,6315264,12826.952045911605
7272,6315269,10524.14306573522
7273,6315274,9625.05758014238
7274,6315280,9044.264672537216
7275,6315282,9651.091664951624
7276,6315283,10577.004102294979
7277,6315285,9541.014059324963
7278,6315289,46171.169671392054
7279,6315290,46171.169671392054
7280,6315311,9537.626192053775
7281,6315313,9441.49295542886
7282,6315319,9400.337634485611
7283,6315325,54729.397694131636
7284,6315327,44883.33382956025
7285,6315329,54659.612623895715
7286,6315339,41758.8717486289
7287,6315343,41434.56000335664
7288,6315350,11636.141651681222
7289,6315367,11771.032727217858
7290,6315373,12791.046139543721
7291,6315438,12707.235978601837
7292,6315448,12016.123107425883
7293,6315459,11967.145834698611
7294,6315462,30088.67862937716
7295,6315463,26967.665144313465
7296,6315493,39158.13079217394
7297,6315499,13332.756830632072
7298,6315500,38493.386686412996
7299,6315501,14609.215295251814
7300,6315502,13332.756830632072
7301,6315503,13332.756830632072
7302,6315504,13332.756830632072
7303,6315505,13332.756830632072
7304,6315506,13332.756830632072
7305,6315507,13447.877022939763
7306,6315514,42917.92345927084
7307,6315516,43267.56339299552
7308,6315523,38455.50032824474
7309,6315525,34019.33173132144
7310,6315543,43690.313787841835
7311,6315553,36695.8302284231
7312,6315575,41981.19979126481
7313,6315630,57148.694976092665
7314,6315683,24552.77722805553
7315,6315742,42419.730101696965
7316,6316074,26043.31566015067
7317,6316079,27622.072344418993
7318,6316091,30549.505367666505
7319,6316100,33579.852100868724
7320,6316111,26008.614729031713
7321,6316117,32793.919482868645
7322,6316119,33193.06029695026
7323,6316128,28493.701612034616
7324,6316142,26313.29088792614
7325,6316145,32198.85073442639
7326,6316150,37770.32873164524
7327,6316162,31937.568903028947
7328,6316168,27419.56893221803
7329,6316870,24158.195843508343
7330,6316946,24152.806465372843
7331,6317080,23963.83646755963
7332,6317114,26692.908346759457
7333,6317143,23293.87236144358
7334,6317146,50441.622686953575
7335,6317148,54870.76345427449
7336,6317160,27536.404178950143
7337,6317169,41781.51396446045
7338,6317189,23921.979400807526
7339,6317190,24059.73893753306
7340,6317191,24491.73621109283
7341,6317192,24059.73893753306
7342,6317194,25546.84630702056
7343,6317195,25818.524959250688
7344,6317196,19304.094206629718
7345,6317204,27209.520991671725
7346,6317205,27303.655607056346
7347,6317206,27303.655607056346
7348,6317225,22275.855895326422
7349,6317684,24057.304405730312
7350,6317685,24364.387739063648
7351,6317687,26519.716124024744
7352,6317699,60760.62217667095
7353,6317841,20549.06098944985
7354,6317847,22121.1212070226
7355,6317854,23925.804001469485
7356,6317864,24426.895760562817
7357,6317866,23832.859805757875
7358,6317874,27598.697264327162
7359,6317896,24205.01091810909
7360,6317897,24269.88818480524
7361,6317899,24205.01091810909
7362,6317902,24163.655381772733
7363,6317911,23187.923234365448
7364,6317912,25224.4693503745
7365,6317914,25147.49212587593
7366,6317915,25460.690062861115
7367,6317918,23548.335133034598
7368,6317930,20802.603563776393
7369,6317974,34779.01851635207
7370,6317979,35336.3848265125
7371,6318121,10018.938376463433
7372,6318127,10106.905569168532
7373,6318142,11265.46770733492
7374,6318276,43613.48344957613
7375,6318283,29502.375543305592
7376,6318293,56543.18456692732
7377,6318297,28982.678696915835
7378,6318298,24661.12030318524
7379,6318299,24636.05242988207
7380,6318313,55652.96572762033
7381,6318359,46782.498398417825
7382,6318367,46594.88323278636
7383,6318368,45909.36333189121
7384,6318405,59558.93087945094
7385,6318481,67469.36022061337
7386,6318506,28713.45101039204
7387,6318518,70559.31466932943
7388,6318661,45136.4830433645
7389,6318689,27549.784326297482
7390,6318751,24466.319101035988
7391,6318754,23529.789028767358
7392,6318759,22543.471248656882
7393,6318760,23564.86894319132
7394,6318761,23505.845062606386
7395,6318762,23713.426635499007
7396,6318763,23564.86894319132
7397,6318774,16364.239096988318
7398,6318823,65077.95549103889
7399,6318825,65077.95549103889
7400,6318847,39356.23187544095
7401,6318979,15119.264299823413
7402,6318980,12163.399943494758
7403,6318985,25746.90883624659
7404,6318989,45350.998851842596
7405,6318992,12022.083955508828
7406,6319010,29323.93763145917
7407,6319020,30066.509883875657
7408,6319049,74653.24277317434
7409,6319590,12519.998623248528
7410,6319593,26947.117664892157
7411,6319598,27333.971211242606
7412,6319600,24718.7983423803
7413,6319603,25339.48775600344
7414,6319609,26645.753342628166
7415,6319631,18690.6055671195
7416,6319645,31909.82540995941
7417,6319646,33027.00999008517
7418,6319689,59825.73818409728
7419,6319694,35231.91085008305
7420,6319699,53237.38291083055
7421,6319717,54056.823515536766
7422,6319746,59090.35730136735
7423,6319754,37433.00260320819
7424,6319756,37433.00260320819
7425,6319759,47576.837661929574
7426,6319765,59276.954747447686
7427,6319800,73871.66027479037
7428,6319805,70882.48826130331
7429,6319806,69772.31162013403
7430,6319827,65586.83965971493
7431,6319832,61534.66617736837
7432,6319840,54441.244470699574
7433,6319841,36966.73816592615
7434,6319863,69443.41321461798
7435,6319879,26064.680262077727
7436,6319891,27184.438352701218
7437,6319893,27377.294995649776
7438,6319895,27637.07501342612
7439,6319904,36272.34968339409
7440,6319938,37362.73777641626
7441,6319947,17413.487550439757
7442,6319962,60490.117431292696
7443,6319968,35025.60211132822
7444,6319985,32519.043380671188
7445,6319995,43623.12075831777
7446,6320001,48361.29037406784
7447,6320015,44219.8399209799
7448,6320019,49153.54664210536
7449,6320021,52399.33079361561
7450,6320026,62768.78741604618
7451,6320028,62491.45392104339
7452,6320033,51426.547109291685
7453,6320040,27024.883364829184
7454,6320042,32856.00070748968
7455,6320058,33790.309874593935
7456,6320059,45389.8951471234
7457,6320099,53045.537474167984
7458,6320114,30772.62673810323
7459,6320130,29796.219107904482
7460,6320152,55858.0013069898
7461,6320176,38820.35864280469
7462,6320177,63634.25568057245
7463,6320186,49504.8809712819
7464,6320191,49068.54354435769
7465,6320244,34099.90187540788
7466,6320288,21053.196445542595
7467,6320298,24578.732719078307
7468,6320328,42341.939368304986
7469,6320344,44235.41926088617
7470,6320364,33722.2941090772
7471,6320367,34125.28479529157
7472,6320381,45461.700311246546
7473,6320388,47489.85679707719
7474,6320393,52810.44651631049
7475,6320397,53938.17324791222
7476,6320398,54332.67324791222
7477,6320403,61840.426128640785
7478,6320405,61583.35812741256
7479,6320412,68098.66129538245
7480,6320415,72818.86540907923
7481,6320421,69024.17382451463
7482,6320423,69024.17382451463
7483,6320426,31197.968670422713
7484,6320434,17953.877306366667
7485,6320446,8930.523315838576
7486,6320456,11664.131953106993
7487,6320464,12051.409213476698
7488,6320472,24470.11722552473
7489,6320479,64562.59255418215
7490,6320512,46733.15854638997
7491,6320593,49554.39217269229
7492,6320627,28740.4195894611
7493,6320629,28740.4195894611
7494,6320642,26573.479967593466
7495,6320719,71387.83234399043
7496,6320740,59377.56747413877
7497,6320741,57684.729705816215
7498,6320743,59022.058028508305
7499,6320757,72894.67593517056
7500,6320772,65238.96534757167
7501,6320779,76969.99750708851
7502,6320780,73425.93795821375
7503,6320781,76969.99750708851
7504,6320807,28668.382900800185
7505,6320809,28668.382900800185
7506,6320810,28668.382900800185
7507,6320840,74301.8432597151
7508,6320863,10200.640808484171
7509,6320867,15848.519756311764
7510,6320888,49173.10148315324
7511,6320895,55709.262208272456
7512,6321450,8667.612176125818
7513,6321460,16005.447679765843
7514,6321461,16454.45727350555
7515,6321465,33414.76081108434
7516,6321510,10207.27231061422
7517,6321514,11484.015435460706
7518,6321520,11937.371083585433
7519,6321523,13986.680845278417
7520,6321524,13986.680845278417
7521,6321530,13986.680845278417
7522,6321531,13986.680845278417
7523,6321540,14066.384370919443
7524,6321558,12485.014963746053
7525,6321590,16138.95572714105
7526,6321591,14839.893543731921
7527,6321649,24145.025933965273
7528,6321660,24744.037786957193
7529,6321669,14172.597929611202
7530,6321677,11145.207364874548
7531,6321712,15473.489152509394
7532,6324333,36141.63787150242
7533,6324372,18052.277015087184
7534,6324462,60391.27618939296
7535,6324725,12182.980982458485
7536,6324756,8860.906422675194
7537,6324761,12109.321574986772
7538,6324762,12248.896895499594
7539,6324768,10986.023342984641
7540,6324776,11071.937046251187
7541,6324784,9376.972667683194
7542,6324785,9376.972667683194
7543,6324789,8780.28464456725
7544,6324792,7678.25146750287
7545,6324795,9234.622882277683
7546,6324797,8119.288104070709
7547,6324804,9507.904480377296
7548,6324810,10076.89483896092
7549,6327472,23034.914717957487
7550,6327483,23034.914717957487
7551,6327549,23697.29983955458
7552,6327580,23775.74895590521
7553,6327595,25262.85947615766
7554,6327602,24600.628515576274
7555,6327606,23919.497230603072
7556,6327617,23594.037457533006
7557,6327680,24554.719656606514
7558,6327686,23047.85481768105
7559,6327690,22438.716971291953
7560,6327692,22554.247799913814
7561,6327693,22565.37502610694
7562,6327694,22932.100774773477
7563,6327696,23010.31258032903
7564,6327698,22650.939297362
7565,6327704,23799.847147566754
7566,6327706,23010.31258032903
7567,6327714,25748.63208063866
7568,6327716,25765.81958063866
7569,6327717,25934.697421547757
7570,6327724,26693.942049092973
7571,6327726,25765.81958063866
7572,6327735,25605.008568733905
7573,6327738,26165.669475433413
7574,6327743,30464.14418608353
7575,6327747,20860.131774883615
7576,6327776,27892.07603732052
7577,6327779,33304.01112498612
7578,6327791,19188.991618224398
7579,6327849,26583.050249689037
7580,6327851,26980.116189344717
7581,6327853,21176.385003992393
7582,6327857,26548.32884693566
7583,6327862,27988.09773575883
7584,6327865,27711.95023889509
7585,6327876,30170.171392741242
7586,6327877,28551.393671870355
7587,6327880,28629.306291747467
7588,6327892,31815.429410948534
7589,6327896,33830.992879342884
7590,6327897,34066.82601018263
7591,6327970,12507.700256133241
7592,6327972,10611.270166743781
7593,6327973,9301.677532038611
7594,6327974,9066.86480084458
7595,6327978,12081.760957912113
7596,6327994,11039.254364101353
7597,6328014,11751.266994852955
7598,6328019,11521.153821294058
7599,6328021,11947.70593157198
7600,6328030,12403.022674297781
7601,6328047,12181.373961555415
7602,6328049,12125.029857860693
7603,6328065,13557.518052865722
7604,6328073,14174.759323149721
7605,6328080,11081.699984216964
7606,6328086,11261.71976474463
7607,6328101,12191.412661503557
7608,6328118,14006.751182071244
7609,6328124,11601.371485133915
7610,6328134,12593.168197140094
7611,6328135,11558.216540941003
7612,6328143,12108.465645970387
7613,6328147,11721.845291083728
7614,6328149,10784.881042365898
7615,6328155,11409.48379004392
7616,6328164,11908.734480390292
7617,6328165,12445.971597150326
7618,6328166,10162.239580406907
7619,6328184,15395.471949647259
7620,6328190,9441.304413820184
7621,6328196,16002.970567739583
7622,6328199,8836.608360727894
7623,6328246,23298.47490356866
7624,6328247,20190.24460998901
7625,6328444,21302.66285434459
7626,6328445,23489.279722116116
7627,6330773,23302.582010352908
7628,6330775,22455.79056075718
7629,6330777,22797.20170887871
7630,6330778,22837.23700217266
7631,6330779,23153.265136619913
7632,6330781,25942.936823775643
7633,6330782,23606.766122755384
7634,6331083,14803.483563619622
7635,6331369,25259.913452775298
7636,6331370,24635.337559918153
7637,6331394,23618.26035063662
7638,6331395,26661.37005361125
